xM,logK,absS,absA,cosdphi,alpha
-0.082915,-2.115578,1.028736e-04,4.934692e-05,0.983649,0.767162
-0.080402,-2.115578,1.044186e-04,4.798886e-05,0.983649,0.746468
-0.077889,-2.115578,1.059192e-04,4.661843e-05,0.983649,0.725358
-0.075377,-2.115578,1.073748e-04,4.523598e-05,0.983649,0.703876
-0.072864,-2.115578,1.087854e-04,4.384183e-05,0.983649,0.682065
-0.070352,-2.115578,1.101505e-04,4.243635e-05,0.983649,0.659963
-0.067839,-2.115578,1.114701e-04,4.101988e-05,0.983649,0.637604
-0.065327,-2.115578,1.127438e-04,3.959278e-05,0.983649,0.615019
-0.062814,-2.115578,1.139714e-04,3.815541e-05,0.983649,0.592237
-0.060302,-2.115578,1.151526e-04,3.670814e-05,0.983649,0.569282
-0.057789,-2.115578,1.162874e-04,3.525133e-05,0.983649,0.546176
-0.055276,-2.115578,1.173754e-04,3.378536e-05,0.983649,0.522941
-0.052764,-2.115578,1.184164e-04,3.231059e-05,0.983649,0.499594
-0.050251,-2.115578,1.194103e-04,3.082741e-05,0.983649,0.476150
-0.047739,-2.115578,1.203569e-04,2.933619e-05,0.983649,0.452625
-0.045226,-2.115578,1.212560e-04,2.783732e-05,0.983649,0.429030
-0.042714,-2.115578,1.221074e-04,2.633118e-05,0.983649,0.405377
-0.040201,-2.115578,1.229110e-04,2.481817e-05,0.983649,0.381675
-0.037688,-2.115578,1.236667e-04,2.329867e-05,0.983649,0.357932
-0.035176,-2.115578,1.243743e-04,2.177307e-05,0.983649,0.334156
-0.032663,-2.115578,1.250336e-04,2.024179e-05,0.983649,0.310354
-0.030151,-2.115578,1.256446e-04,1.870520e-05,0.983649,0.286529
-0.027638,-2.115578,1.262071e-04,1.716372e-05,0.983649,0.262687
-0.025126,-2.115578,1.267210e-04,1.561774e-05,0.983649,0.238832
-0.022613,-2.115578,1.271863e-04,1.406766e-05,0.983649,0.214967
-0.020101,-2.115578,1.276028e-04,1.251390e-05,0.983649,0.191093
-0.017588,-2.115578,1.279705e-04,1.095686e-05,0.983649,0.167215
-0.015075,-2.115578,1.282894e-04,9.396939e-06,0.983649,0.143332
-0.012563,-2.115578,1.285592e-04,7.834555e-06,0.983649,0.119446
-0.010050,-2.115578,1.287801e-04,6.270115e-06,0.983649,0.095558
-0.007538,-2.115578,1.289519e-04,4.704029e-06,0.983649,0.071670
-0.005025,-2.115578,1.290747e-04,3.136708e-06,0.983649,0.047780
-0.002513,-2.115578,1.291483e-04,1.568564e-06,0.983649,0.023890
0.000000,-2.115578,1.291729e-04,7.420706e-12,0.986584,0.000000
-0.500000,-2.090452,4.081372e-04,4.702385e-05,-0.982540,-0.223442
-0.497487,-2.090452,4.069063e-04,4.741576e-05,-0.982540,-0.225918
-0.494975,-2.090452,4.056256e-04,4.781817e-05,-0.982540,-0.228483
-0.492462,-2.090452,4.042940e-04,4.823129e-05,-0.982540,-0.231140
-0.489950,-2.090452,4.029100e-04,4.865533e-05,-0.982540,-0.233892
-0.487437,-2.090452,4.014725e-04,4.909049e-05,-0.982540,-0.236743
-0.484925,-2.090452,3.999803e-04,4.953696e-05,-0.982540,-0.239696
-0.482412,-2.090452,3.984319e-04,4.999491e-05,-0.982540,-0.242754
-0.479899,-2.090452,3.968264e-04,5.046449e-05,-0.982540,-0.245922
-0.477387,-2.090452,3.951626e-04,5.094586e-05,-0.982540,-0.249203
-0.474874,-2.090452,3.934393e-04,5.143914e-05,-0.982540,-0.252601
-0.472362,-2.090452,3.916555e-04,5.194444e-05,-0.982540,-0.256119
-0.469849,-2.090452,3.898102e-04,5.246184e-05,-0.982540,-0.259761
-0.467337,-2.090452,3.879026e-04,5.299140e-05,-0.982540,-0.263532
-0.464824,-2.090452,3.859317e-04,5.353316e-05,-0.982540,-0.267433
-0.462312,-2.090452,3.838969e-04,5.408713e-05,-0.982540,-0.271471
-0.459799,-2.090452,3.817975e-04,5.465328e-05,-0.982540,-0.275648
-0.457286,-2.090452,3.796329e-04,5.523156e-05,-0.982540,-0.279967
-0.454774,-2.090452,3.774027e-04,5.582189e-05,-0.982540,-0.284434
-0.452261,-2.090452,3.751066e-04,5.642414e-05,-0.982540,-0.289050
-0.449749,-2.090452,3.727443e-04,5.703817e-05,-0.982540,-0.293821
-0.447236,-2.090452,3.703157e-04,5.766378e-05,-0.982540,-0.298749
-0.444724,-2.090452,3.678209e-04,5.830074e-05,-0.982540,-0.303838
-0.442211,-2.090452,3.652601e-04,5.894879e-05,-0.982540,-0.309091
-0.439698,-2.090452,3.626335e-04,5.960760e-05,-0.982540,-0.314511
-0.437186,-2.090452,3.599417e-04,6.027685e-05,-0.982540,-0.320101
-0.434673,-2.090452,3.571852e-04,6.095613e-05,-0.982540,-0.325864
-0.432161,-2.090452,3.543648e-04,6.164503e-05,-0.982540,-0.331803
-0.429648,-2.090452,3.514813e-04,6.234308e-05,-0.982540,-0.337920
-0.427136,-2.090452,3.485359e-04,6.304977e-05,-0.982540,-0.344217
-0.424623,-2.090452,3.455295e-04,6.376457e-05,-0.982540,-0.350696
-0.422111,-2.090452,3.424636e-04,6.448690e-05,-0.982540,-0.357359
-0.419598,-2.090452,3.393395e-04,6.521615e-05,-0.982540,-0.364208
-0.417085,-2.090452,3.361589e-04,6.595170e-05,-0.982540,-0.371243
-0.414573,-2.090452,3.329232e-04,6.669286e-05,-0.982540,-0.378467
-0.412060,-2.090452,3.296343e-04,6.743895e-05,-0.982540,-0.385879
-0.409548,-2.090452,3.262941e-04,6.818926e-05,-0.982540,-0.393480
-0.407035,-2.090452,3.229044e-04,6.894304e-05,-0.982540,-0.401270
-0.404523,-2.090452,3.194672e-04,6.969955e-05,-0.982540,-0.409250
-0.402010,-2.090452,3.159846e-04,7.045802e-05,-0.982540,-0.417418
-0.399497,-2.090452,3.124588e-04,7.121767e-05,-0.982540,-0.425775
-0.396985,-2.090452,3.088917e-04,7.197773e-05,-0.982540,-0.434319
-0.394472,-2.090452,3.052856e-04,7.273741e-05,-0.982540,-0.443049
-0.391960,-2.090452,3.016426e-04,7.349593e-05,-0.982540,-0.451965
-0.389447,-2.090452,2.979650e-04,7.425250e-05,-0.982540,-0.461063
-0.386935,-2.090452,2.942548e-04,7.500634e-05,-0.982540,-0.470344
-0.384422,-2.090452,2.905141e-04,7.575670e-05,-0.982540,-0.479803
-0.381910,-2.090452,2.867451e-04,7.650282e-05,-0.982540,-0.489439
-0.379397,-2.090452,2.829499e-04,7.724395e-05,-0.982540,-0.499250
-0.376884,-2.090452,2.791303e-04,7.797937e-05,-0.982540,-0.509232
-0.374372,-2.090452,2.752884e-04,7.870837e-05,-0.982540,-0.519383
-0.371859,-2.090452,2.714259e-04,7.943027e-05,-0.982540,-0.529700
-0.369347,-2.090452,2.675448e-04,8.014439e-05,-0.982540,-0.540178
-0.366834,-2.090452,2.636467e-04,8.085010e-05,-0.982540,-0.550814
-0.364322,-2.090452,2.597334e-04,8.154676e-05,-0.982540,-0.561604
-0.361809,-2.090452,2.558063e-04,8.223379e-05,-0.982540,-0.572544
-0.359296,-2.090452,2.518670e-04,8.291060e-05,-0.982540,-0.583630
-0.356784,-2.090452,2.479169e-04,8.357663e-05,-0.982540,-0.594856
-0.354271,-2.090452,2.439573e-04,8.423137e-05,-0.982540,-0.606217
-0.351759,-2.090452,2.399895e-04,8.487431e-05,-0.982540,-0.617708
-0.349246,-2.090452,2.360148e-04,8.550495e-05,-0.982540,-0.629322
-0.346734,-2.090452,2.320341e-04,8.612284e-05,-0.982540,-0.641055
-0.344221,-2.090452,2.280486e-04,8.672755e-05,-0.982540,-0.652897
-0.341709,-2.090452,2.240592e-04,8.731864e-05,-0.982540,-0.664843
-0.339196,-2.090452,2.200668e-04,8.789572e-05,-0.982540,-0.676883
-0.336683,-2.090452,2.160724e-04,8.845840e-05,-0.982540,-0.689009
-0.334171,-2.090452,2.120767e-04,8.900634e-05,-0.982540,-0.701212
-0.331658,-2.090452,2.080805e-04,8.953917e-05,-0.982540,-0.713481
-0.329146,-2.090452,2.040845e-04,9.005657e-05,-0.982540,-0.725804
-0.326633,-2.090452,2.000894e-04,9.055823e-05,-0.982540,-0.738169
-0.324121,-2.090452,1.960957e-04,9.104384e-05,-0.982540,-0.750563
-0.321608,-2.090452,1.921042e-04,9.151313e-05,-0.982540,-0.762969
-0.319095,-2.090452,1.881153e-04,9.196581e-05,-0.982540,-0.775372
-0.316583,-2.090452,1.841297e-04,9.240163e-05,-0.982540,-0.787753
-0.314070,-2.090452,1.801478e-04,9.282034e-05,-0.982540,-0.800092
-0.311558,-2.090452,1.761701e-04,9.322170e-05,-0.982540,-0.812368
-0.309045,-2.090452,1.721971e-04,9.360548e-05,-0.982540,-0.824555
-0.306533,-2.090452,1.682294e-04,9.397146e-05,-0.982540,-0.836628
-0.304020,-2.090452,1.642673e-04,9.431944e-05,-0.982540,-0.848558
-0.301508,-2.090452,1.603113e-04,9.464921e-05,-0.982540,-0.860311
-0.298995,-2.090452,1.563618e-04,9.496058e-05,-0.982540,-0.871854
-0.296482,-2.090452,1.524193e-04,9.525337e-05,-0.982540,-0.883147
-0.293970,-2.090452,1.484842e-04,9.552740e-05,-0.982540,-0.894148
-0.291457,-2.090452,1.445570e-04,9.578250e-05,-0.982540,-0.904810
-0.288945,-2.090452,1.406380e-04,9.601851e-05,-0.982540,-0.915084
-0.286432,-2.090452,1.367277e-04,9.623528e-05,-0.982540,-0.924913
-0.283920,-2.090452,1.328266e-04,9.643265e-05,-0.982540,-0.934237
-0.281407,-2.090452,1.289349e-04,9.661049e-05,-0.982540,-0.942990
-0.278894,-2.090452,1.250533e-04,9.676867e-05,-0.982540,-0.951101
-0.276382,-2.090452,1.211821e-04,9.690704e-05,-0.982540,-0.958492
-0.273869,-2.090452,1.173217e-04,9.702550e-05,-0.982540,-0.965078
-0.271357,-2.090452,1.134725e-04,9.712392e-05,-0.982540,-0.970769
-0.268844,-2.090452,1.096352e-04,9.720221e-05,-0.982540,-0.975465
-0.266332,-2.090452,1.058099e-04,9.726024e-05,-0.982540,-0.979063
-0.263819,-2.090452,1.019973e-04,9.729793e-05,-0.982540,-0.981448
-0.261307,-2.090452,9.819781e-05,9.731519e-05,-0.982540,-0.982500
-0.258794,-2.090452,9.441183e-05,9.731192e-05,-0.982540,-0.982091
-0.256281,-2.090452,9.063984e-05,9.728806e-05,-0.982540,-0.980084
-0.253769,-2.090452,8.688231e-05,9.724353e-05,-0.982540,-0.976337
-0.251256,-2.090452,8.313971e-05,9.717826e-05,-0.982540,-0.970701
-0.248744,-2.090452,7.941252e-05,9.709219e-05,-0.982540,-0.963020
-0.246231,-2.090452,7.570122e-05,9.698526e-05,-0.982540,-0.953135
-0.243719,-2.090452,7.200629e-05,9.685744e-05,-0.982540,-0.940882
-0.241206,-2.090452,6.832821e-05,9.670866e-05,-0.982540,-0.926098
-0.238693,-2.090452,6.466746e-05,9.653891e-05,-0.982540,-0.908619
-0.236181,-2.090452,6.102456e-05,9.634814e-05,-0.982540,-0.888285
-0.233668,-2.090452,5.739998e-05,9.613633e-05,-0.982540,-0.864943
-0.231156,-2.090452,5.379423e-05,9.590346e-05,-0.982540,-0.838451
-0.228643,-2.090452,5.020780e-05,9.564952e-05,-0.982540,-0.808679
-0.226131,-2.090452,4.664120e-05,9.537450e-05,-0.982540,-0.775520
-0.223618,-2.090452,4.309494e-05,9.507840e-05,-0.982540,-0.738888
-0.221106,-2.090452,3.956951e-05,9.476123e-05,-0.982540,-0.698726
-0.218593,-2.090452,3.606544e-05,9.442299e-05,-0.982540,-0.655014
-0.216080,-2.090452,3.258322e-05,9.406371e-05,-0.982540,-0.607768
-0.213568,-2.090452,2.912337e-05,9.368340e-05,-0.982540,-0.557051
-0.211055,-2.090452,2.568640e-05,9.328209e-05,-0.982540,-0.502972
-0.208543,-2.090452,2.227283e-05,9.285982e-05,-0.982540,-0.445692
-0.206030,-2.090452,1.888316e-05,9.241663e-05,-0.982540,-0.385427
-0.203518,-2.090452,1.551792e-05,9.195256e-05,-0.982540,-0.322444
-0.201005,-2.090452,1.217761e-05,9.146767e-05,-0.982540,-0.257066
-0.198492,-2.090452,8.862751e-06,9.096201e-05,-0.982540,-0.189664
-0.195980,-2.090452,5.573853e-06,9.043566e-05,-0.982540,-0.120656
-0.193467,-2.090452,2.311430e-06,8.988866e-05,-0.982540,-0.050497
-0.190955,-2.090452,9.240063e-07,8.932112e-05,0.982540,0.020326
-0.188442,-2.090452,4.131945e-06,8.873309e-05,0.982540,0.091308
-0.185930,-2.090452,7.311877e-06,8.812468e-05,0.982540,0.161932
-0.183417,-2.090452,1.046329e-05,8.749598e-05,0.982540,0.231683
-0.180905,-2.090452,1.358569e-05,8.684707e-05,0.982540,0.300059
-0.178392,-2.090452,1.667856e-05,8.617808e-05,0.982540,0.366583
-0.175879,-2.090452,1.974140e-05,8.548911e-05,0.982540,0.430809
-0.173367,-2.090452,2.277372e-05,8.478027e-05,0.982540,0.492335
-0.170854,-2.090452,2.577501e-05,8.405169e-05,0.982540,0.550808
-0.168342,-2.090452,2.874478e-05,8.330349e-05,0.982540,0.605927
-0.165829,-2.090452,3.168254e-05,8.253582e-05,0.982540,0.657448
-0.163317,-2.090452,3.458781e-05,8.174880e-05,0.982540,0.705186
-0.160804,-2.090452,3.746009e-05,8.094259e-05,0.982540,0.749011
-0.158291,-2.090452,4.029891e-05,8.011733e-05,0.982540,0.788848
-0.155779,-2.090452,4.310378e-05,7.927318e-05,0.982540,0.824673
-0.153266,-2.090452,4.587424e-05,7.841030e-05,0.982540,0.856506
-0.150754,-2.090452,4.860982e-05,7.752886e-05,0.982540,0.884410
-0.148241,-2.090452,5.131005e-05,7.662903e-05,0.982540,0.908480
-0.145729,-2.090452,5.397448e-05,7.571099e-05,0.982540,0.928844
-0.143216,-2.090452,5.660263e-05,7.477493e-05,0.982540,0.945649
-0.140704,-2.090452,5.919408e-05,7.382103e-05,0.982540,0.959062
-0.138191,-2.090452,6.174836e-05,7.284949e-05,0.982540,0.969263
-0.135678,-2.090452,6.426505e-05,7.186051e-05,0.982540,0.976441
-0.133166,-2.090452,6.674370e-05,7.085430e-05,0.982540,0.980788
-0.130653,-2.090452,6.918389e-05,6.983106e-05,0.982540,0.982498
-0.128141,-2.090452,7.158519e-05,6.879101e-05,0.982540,0.981762
-0.125628,-2.090452,7.394719e-05,6.773438e-05,0.982540,0.978769
-0.123116,-2.090452,7.626946e-05,6.666139e-05,0.982540,0.973700
-0.120603,-2.090452,7.855162e-05,6.557227e-05,0.982540,0.966731
-0.118090,-2.090452,8.079326e-05,6.446726e-05,0.982540,0.958027
-0.115578,-2.090452,8.299398e-05,6.334660e-05,0.982540,0.947746
-0.113065,-2.090452,8.515340e-05,6.221055e-05,0.982540,0.936036
-0.110553,-2.090452,8.727114e-05,6.105935e-05,0.982540,0.923034
-0.108040,-2.090452,8.934682e-05,5.989325e-05,0.982540,0.908870
-0.105528,-2.090452,9.138009e-05,5.871253e-05,0.982540,0.893662
-0.103015,-2.090452,9.337058e-05,5.751744e-05,0.982540,0.877520
-0.100503,-2.090452,9.531794e-05,5.630827e-05,0.982540,0.860545
-0.097990,-2.090452,9.722182e-05,5.508528e-05,0.982540,0.842830
-0.095477,-2.090452,9.908189e-05,5.384876e-05,0.982540,0.824458
-0.092965,-2.090452,1.008978e-04,5.259899e-05,0.982540,0.805507
-0.090452,-2.090452,1.026693e-04,5.133626e-05,0.982540,0.786047
-0.087940,-2.090452,1.043960e-04,5.006087e-05,0.982540,0.766140
-0.085427,-2.090452,1.060776e-04,4.877311e-05,0.982540,0.745844
-0.082915,-2.090452,1.077138e-04,4.747329e-05,0.982540,0.725210
-0.080402,-2.090452,1.093043e-04,4.616172e-05,0.982540,0.704285
-0.077889,-2.090452,1.108489e-04,4.483870e-05,0.982540,0.683109
-0.075377,-2.090452,1.123472e-04,4.350455e-05,0.982540,0.661719
-0.072864,-2.090452,1.137991e-04,4.215959e-05,0.982540,0.640150
-0.070352,-2.090452,1.152042e-04,4.080415e-05,0.982540,0.618429
-0.067839,-2.090452,1.165622e-04,3.943854e-05,0.982540,0.596584
-0.065327,-2.090452,1.178730e-04,3.806309e-05,0.982540,0.574636
-0.062814,-2.090452,1.191363e-04,3.667815e-05,0.982540,0.552606
-0.060302,-2.090452,1.203519e-04,3.528405e-05,0.982540,0.530512
-0.057789,-2.090452,1.215196e-04,3.388112e-05,0.982540,0.508369
-0.055276,-2.090452,1.226391e-04,3.246972e-05,0.982540,0.486191
-0.052764,-2.090452,1.237103e-04,3.105018e-05,0.982540,0.463988
-0.050251,-2.090452,1.247330e-04,2.962286e-05,0.982540,0.441771
-0.047739,-2.090452,1.257069e-04,2.818810e-05,0.982540,0.419547
-0.045226,-2.090452,1.266320e-04,2.674627e-05,0.982540,0.397325
-0.042714,-2.090452,1.275079e-04,2.529772e-05,0.982540,0.375109
-0.040201,-2.090452,1.283347e-04,2.384280e-05,0.982540,0.352904
-0.037688,-2.090452,1.291121e-04,2.238189e-05,0.982540,0.330713
-0.035176,-2.090452,1.298400e-04,2.091534e-05,0.982540,0.308540
-0.032663,-2.090452,1.305183e-04,1.944352e-05,0.982540,0.286386
-0.030151,-2.090452,1.311468e-04,1.796681e-05,0.982540,0.264252
-0.027638,-2.090452,1.317255e-04,1.648556e-05,0.982540,0.242139
-0.025126,-2.090452,1.322542e-04,1.500015e-05,0.982540,0.220047
-0.022613,-2.090452,1.327328e-04,1.351096e-05,0.982540,0.197975
-0.020101,-2.090452,1.331613e-04,1.201835e-05,0.982540,0.175924
-0.017588,-2.090452,1.335395e-04,1.052271e-05,0.982540,0.153890
-0.015075,-2.090452,1.338674e-04,9.024413e-06,0.982540,0.131873
-0.012563,-2.090452,1.341450e-04,7.523834e-06,0.982540,0.109870
-0.010050,-2.090452,1.343722e-04,6.021353e-06,0.982540,0.087881
-0.007538,-2.090452,1.345490e-04,4.517349e-06,0.982540,0.065901
-0.005025,-2.090452,1.346752e-04,3.012203e-06,0.982540,0.043930
-0.002513,-2.090452,1.347510e-04,1.506296e-06,0.982540,0.021964
0.000000,-2.090452,1.347763e-04,7.413692e-12,0.986043,0.000000
-0.500000,-2.065327,4.254166e-04,5.294268e-05,-0.981110,-0.240472
-0.497487,-2.065327,4.241172e-04,5.329386e-05,-0.981110,-0.242737
-0.494975,-2.065327,4.227656e-04,5.365414e-05,-0.981110,-0.245082
-0.492462,-2.065327,4.213603e-04,5.402369e-05,-0.981110,-0.247513
-0.489950,-2.065327,4.199001e-04,5.440271e-05,-0.981110,-0.250030
-0.487437,-2.065327,4.183835e-04,5.479134e-05,-0.981110,-0.252639
-0.484925,-2.065327,4.168093e-04,5.518976e-05,-0.981110,-0.255341
-0.482412,-2.065327,4.151762e-04,5.559811e-05,-0.981110,-0.258141
-0.479899,-2.065327,4.134829e-04,5.601651e-05,-0.981110,-0.261040
-0.477387,-2.065327,4.117283e-04,5.644509e-05,-0.981110,-0.264044
-0.474874,-2.065327,4.099112e-04,5.688395e-05,-0.981110,-0.267155
-0.472362,-2.065327,4.080305e-04,5.733318e-05,-0.981110,-0.270377
-0.469849,-2.065327,4.060852e-04,5.779283e-05,-0.981110,-0.273714
-0.467337,-2.065327,4.040744e-04,5.826296e-05,-0.981110,-0.277168
-0.464824,-2.065327,4.019971e-04,5.874359e-05,-0.981110,-0.280743
-0.462312,-2.065327,3.998527e-04,5.923470e-05,-0.981110,-0.284444
-0.459799,-2.065327,3.976403e-04,5.973628e-05,-0.981110,-0.288273
-0.457286,-2.065327,3.953595e-04,6.024827e-05,-0.981110,-0.292234
-0.454774,-2.065327,3.930098e-04,6.077058e-05,-0.981110,-0.296330
-0.452261,-2.065327,3.905908e-04,6.130309e-05,-0.981110,-0.300566
-0.449749,-2.065327,3.881024e-04,6.184566e-05,-0.981110,-0.304944
-0.447236,-2.065327,3.855443e-04,6.239810e-05,-0.981110,-0.309468
-0.444724,-2.065327,3.829168e-04,6.296021e-05,-0.981110,-0.314141
-0.442211,-2.065327,3.802200e-04,6.353173e-05,-0.981110,-0.318966
-0.439698,-2.065327,3.774542e-04,6.411239e-05,-0.981110,-0.323946
-0.437186,-2.065327,3.746200e-04,6.470186e-05,-0.981110,-0.329085
-0.434673,-2.065327,3.717180e-04,6.529979e-05,-0.981110,-0.334385
-0.432161,-2.065327,3.687489e-04,6.590580e-05,-0.981110,-0.339848
-0.429648,-2.065327,3.657137e-04,6.651945e-05,-0.981110,-0.345477
-0.427136,-2.065327,3.626136e-04,6.714031e-05,-0.981110,-0.351275
-0.424623,-2.065327,3.594497e-04,6.776788e-05,-0.981110,-0.357244
-0.422111,-2.065327,3.562234e-04,6.840164e-05,-0.981110,-0.363385
-0.419598,-2.065327,3.529363e-04,6.904104e-05,-0.981110,-0.369700
-0.417085,-2.065327,3.495899e-04,6.968552e-05,-0.981110,-0.376192
-0.414573,-2.065327,3.461860e-04,7.033447e-05,-0.981110,-0.382860
-0.412060,-2.065327,3.427265e-04,7.098728e-05,-0.981110,-0.389706
-0.409548,-2.065327,3.392134e-04,7.164329e-05,-0.981110,-0.396732
-0.407035,-2.065327,3.356485e-04,7.230186e-05,-0.981110,-0.403938
-0.404523,-2.065327,3.320342e-04,7.296231e-05,-0.981110,-0.411323
-0.402010,-2.065327,3.283725e-04,7.362395e-05,-0.981110,-0.418889
-0.399497,-2.065327,3.246657e-04,7.428608e-05,-0.981110,-0.426636
-0.396985,-2.065327,3.209161e-04,7.494802e-05,-0.981110,-0.434563
-0.394472,-2.065327,3.171258e-04,7.560906e-05,-0.981110,-0.442669
-0.391960,-2.065327,3.132973e-04,7.626849e-05,-0.981110,-0.450955
-0.389447,-2.065327,3.094328e-04,7.692561e-05,-0.981110,-0.459419
-0.386935,-2.065327,3.055345e-04,7.757974e-05,-0.981110,-0.468060
-0.384422,-2.065327,3.016048e-04,7.823018e-05,-0.981110,-0.476877
-0.381910,-2.065327,2.976458e-04,7.887626e-05,-0.981110,-0.485869
-0.379397,-2.065327,2.936597e-04,7.951732e-05,-0.981110,-0.495034
-0.376884,-2.065327,2.896486e-04,8.015271e-05,-0.981110,-0.504371
-0.374372,-2.065327,2.856146e-04,8.078179e-05,-0.981110,-0.513877
-0.371859,-2.065327,2.815596e-04,8.140395e-05,-0.981110,-0.523550
-0.369347,-2.065327,2.774856e-04,8.201859e-05,-0.981110,-0.533389
-0.366834,-2.065327,2.733944e-04,8.262513e-05,-0.981110,-0.543390
-0.364322,-2.065327,2.692877e-04,8.322301e-05,-0.981110,-0.553551
-0.361809,-2.065327,2.651673e-04,8.381169e-05,-0.981110,-0.563870
-0.359296,-2.065327,2.610346e-04,8.439066e-05,-0.981110,-0.574343
-0.356784,-2.065327,2.568912e-04,8.495942e-05,-0.981110,-0.584967
-0.354271,-2.065327,2.527386e-04,8.551750e-05,-0.981110,-0.595738
-0.351759,-2.065327,2.485780e-04,8.606442e-05,-0.981110,-0.606653
-0.349246,-2.065327,2.444107e-04,8.659977e-05,-0.981110,-0.617707
-0.346734,-2.065327,2.402378e-04,8.712312e-05,-0.981110,-0.628896
-0.344221,-2.065327,2.360606e-04,8.763408e-05,-0.981110,-0.640214
-0.341709,-2.065327,2.318801e-04,8.813227e-05,-0.981110,-0.651657
-0.339196,-2.065327,2.276971e-04,8.861732e-05,-0.981110,-0.663219
-0.336683,-2.065327,2.235127e-04,8.908889e-05,-0.981110,-0.674892
-0.334171,-2.065327,2.193276e-04,8.954665e-05,-0.981110,-0.686670
-0.331658,-2.065327,2.151427e-04,8.999029e-05,-0.981110,-0.698544
-0.329146,-2.065327,2.109587e-04,9.041950e-05,-0.981110,-0.710506
-0.326633,-2.065327,2.067763e-04,9.083401e-05,-0.981110,-0.722545
-0.324121,-2.065327,2.025963e-04,9.123354e-05,-0.981110,-0.734651
-0.321608,-2.065327,1.984192e-04,9.161783e-05,-0.981110,-0.746811
-0.319095,-2.065327,1.942456e-04,9.198663e-05,-0.981110,-0.759012
-0.316583,-2.065327,1.900761e-04,9.233970e-05,-0.981110,-0.771238
-0.314070,-2.065327,1.859112e-04,9.267681e-05,-0.981110,-0.783473
-0.311558,-2.065327,1.817515e-04,9.299776e-05,-0.981110,-0.795697
-0.309045,-2.065327,1.775975e-04,9.330232e-05,-0.981110,-0.807890
-0.306533,-2.065327,1.734497e-04,9.359029e-05,-0.981110,-0.820029
-0.304020,-2.065327,1.693085e-04,9.386150e-05,-0.981110,-0.832086
-0.301508,-2.065327,1.651744e-04,9.411575e-05,-0.981110,-0.844035
-0.298995,-2.065327,1.610479e-04,9.435286e-05,-0.981110,-0.855842
-0.296482,-2.065327,1.569294e-04,9.457268e-05,-0.981110,-0.867473
-0.293970,-2.065327,1.528194e-04,9.477503e-05,-0.981110,-0.878887
-0.291457,-2.065327,1.487183e-04,9.495976e-05,-0.981110,-0.890041
-0.288945,-2.065327,1.446266e-04,9.512672e-05,-0.981110,-0.900888
-0.286432,-2.065327,1.405447e-04,9.527578e-05,-0.981110,-0.911372
-0.283920,-2.065327,1.364730e-04,9.540679e-05,-0.981110,-0.921437
-0.281407,-2.065327,1.324120e-04,9.551963e-05,-0.981110,-0.931017
-0.278894,-2.065327,1.283621e-04,9.561418e-05,-0.981110,-0.940040
-0.276382,-2.065327,1.243237e-04,9.569031e-05,-0.981110,-0.948429
-0.273869,-2.065327,1.202974e-04,9.574791e-05,-0.981110,-0.956097
-0.271357,-2.065327,1.162836e-04,9.578689e-05,-0.981110,-0.962950
-0.268844,-2.065327,1.122827e-04,9.580713e-05,-0.981110,-0.968886
-0.266332,-2.065327,1.082951e-04,9.580855e-05,-0.981110,-0.973794
-0.263819,-2.065327,1.043214e-04,9.579105e-05,-0.981110,-0.977551
-0.261307,-2.065327,1.003620e-04,9.575456e-05,-0.981110,-0.980028
-0.258794,-2.065327,9.641736e-05,9.569899e-05,-0.981110,-0.981083
-0.256281,-2.065327,9.248797e-05,9.562428e-05,-0.981110,-0.980565
-0.253769,-2.065327,8.857430e-05,9.553036e-05,-0.981110,-0.978313
-0.251256,-2.065327,8.467683e-05,9.541716e-05,-0.981110,-0.974156
